time,cis_OFUT1,cis_Fringe,cis_UDP_Fuc,cis_UDP,cis_UDP_GlcNAc,cis_;Notch_:8/;Notch_:9/;Notch_:12,cis_Fa;Notch_:8/;Notch_:9/;Notch_:12,cis_;Notch_:8/;Notch_:9/Fa;Notch_:12,cis_Fa;Notch_:8/;Notch_:9/Fa;Notch_:12,cis_;Notch_:8/;Notch_:9/GNb3Fa;Notch_:12,cis_Fa;Notch_:8/;Notch_:9/GNb3Fa;Notch_:12,cis_;Notch_:8/Fa;Notch_:9/;Notch_:12,cis_Fa;Notch_:8/Fa;Notch_:9/;Notch_:12,cis_;Notch_:8/Fa;Notch_:9/Fa;Notch_:12,cis_Fa;Notch_:8/Fa;Notch_:9/Fa;Notch_:12,cis_;Notch_:8/Fa;Notch_:9/GNb3Fa;Notch_:12,cis_Fa;Notch_:8/Fa;Notch_:9/GNb3Fa;Notch_:12,cis_;Notch_:8/GNb3Fa;Notch_:9/;Notch_:12,cis_Fa;Notch_:8/GNb3Fa;Notch_:9/;Notch_:12,cis_;Notch_:8/GNb3Fa;Notch_:9/Fa;Notch_:12,cis_Fa;Notch_:8/GNb3Fa;Notch_:9/Fa;Notch_:12,cis_;Notch_:8/GNb3Fa;Notch_:9/GNb3Fa;Notch_:12,cis_Fa;Notch_:8/GNb3Fa;Notch_:9/GNb3Fa;Notch_:12,cis_GNb3Fa;Notch_:8/;Notch_:9/;Notch_:12,cis_GNb3Fa;Notch_:8/;Notch_:9/Fa;Notch_:12,cis_GNb3Fa;Notch_:8/;Notch_:9/GNb3Fa;Notch_:12,cis_GNb3Fa;Notch_:8/Fa;Notch_:9/;Notch_:12,cis_GNb3Fa;Notch_:8/Fa;Notch_:9/Fa;Notch_:12,cis_GNb3Fa;Notch_:8/Fa;Notch_:9/GNb3Fa;Notch_:12,cis_GNb3Fa;Notch_:8/GNb3Fa;Notch_:9/;Notch_:12,cis_GNb3Fa;Notch_:8/GNb3Fa;Notch_:9/Fa;Notch_:12,medial_OFUT1,medial_Fringe,medial_UDP_Fuc,medial_UDP,medial_UDP_GlcNAc,medial_;Notch_:8/;Notch_:9/;Notch_:12,medial_Fa;Notch_:8/;Notch_:9/;Notch_:12,medial_;Notch_:8/;Notch_:9/Fa;Notch_:12,medial_Fa;Notch_:8/;Notch_:9/Fa;Notch_:12,medial_;Notch_:8/;Notch_:9/GNb3Fa;Notch_:12,medial_Fa;Notch_:8/;Notch_:9/GNb3Fa;Notch_:12,medial_;Notch_:8/Fa;Notch_:9/;Notch_:12,medial_Fa;Notch_:8/Fa;Notch_:9/;Notch_:12,medial_;Notch_:8/Fa;Notch_:9/Fa;Notch_:12,medial_Fa;Notch_:8/Fa;Notch_:9/Fa;Notch_:12,medial_;Notch_:8/Fa;Notch_:9/GNb3Fa;Notch_:12,medial_Fa;Notch_:8/Fa;Notch_:9/GNb3Fa;Notch_:12,medial_;Notch_:8/GNb3Fa;Notch_:9/;Notch_:12,medial_Fa;Notch_:8/GNb3Fa;Notch_:9/;Notch_:12,medial_;Notch_:8/GNb3Fa;Notch_:9/Fa;Notch_:12,medial_Fa;Notch_:8/GNb3Fa;Notch_:9/Fa;Notch_:12,medial_;Notch_:8/GNb3Fa;Notch_:9/GNb3Fa;Notch_:12,medial_Fa;Notch_:8/GNb3Fa;Notch_:9/GNb3Fa;Notch_:12,medial_GNb3Fa;Notch_:8/;Notch_:9/;Notch_:12,medial_GNb3Fa;Notch_:8/;Notch_:9/Fa;Notch_:12,medial_GNb3Fa;Notch_:8/;Notch_:9/GNb3Fa;Notch_:12,medial_GNb3Fa;Notch_:8/Fa;Notch_:9/;Notch_:12,medial_GNb3Fa;Notch_:8/Fa;Notch_:9/Fa;Notch_:12,medial_GNb3Fa;Notch_:8/Fa;Notch_:9/GNb3Fa;Notch_:12,medial_GNb3Fa;Notch_:8/GNb3Fa;Notch_:9/;Notch_:12,medial_GNb3Fa;Notch_:8/GNb3Fa;Notch_:9/Fa;Notch_:12,trans_OFUT1,trans_Fringe,trans_UDP_Fuc,trans_UDP,trans_UDP_GlcNAc,trans_;Notch_:8/;Notch_:9/;Notch_:12,trans_Fa;Notch_:8/;Notch_:9/;Notch_:12,trans_;Notch_:8/;Notch_:9/Fa;Notch_:12,trans_Fa;Notch_:8/;Notch_:9/Fa;Notch_:12,trans_;Notch_:8/;Notch_:9/GNb3Fa;Notch_:12,trans_Fa;Notch_:8/;Notch_:9/GNb3Fa;Notch_:12,trans_;Notch_:8/Fa;Notch_:9/;Notch_:12,trans_Fa;Notch_:8/Fa;Notch_:9/;Notch_:12,trans_;Notch_:8/Fa;Notch_:9/Fa;Notch_:12,trans_Fa;Notch_:8/Fa;Notch_:9/Fa;Notch_:12,trans_;Notch_:8/Fa;Notch_:9/GNb3Fa;Notch_:12,trans_Fa;Notch_:8/Fa;Notch_:9/GNb3Fa;Notch_:12,trans_;Notch_:8/GNb3Fa;Notch_:9/;Notch_:12,trans_Fa;Notch_:8/GNb3Fa;Notch_:9/;Notch_:12,trans_;Notch_:8/GNb3Fa;Notch_:9/Fa;Notch_:12,trans_Fa;Notch_:8/GNb3Fa;Notch_:9/Fa;Notch_:12,trans_;Notch_:8/GNb3Fa;Notch_:9/GNb3Fa;Notch_:12,trans_Fa;Notch_:8/GNb3Fa;Notch_:9/GNb3Fa;Notch_:12,trans_GNb3Fa;Notch_:8/;Notch_:9/;Notch_:12,trans_GNb3Fa;Notch_:8/;Notch_:9/Fa;Notch_:12,trans_GNb3Fa;Notch_:8/;Notch_:9/GNb3Fa;Notch_:12,trans_GNb3Fa;Notch_:8/Fa;Notch_:9/;Notch_:12,trans_GNb3Fa;Notch_:8/Fa;Notch_:9/Fa;Notch_:12,trans_GNb3Fa;Notch_:8/Fa;Notch_:9/GNb3Fa;Notch_:12,trans_GNb3Fa;Notch_:8/GNb3Fa;Notch_:9/;Notch_:12,trans_GNb3Fa;Notch_:8/GNb3Fa;Notch_:9/Fa;Notch_:12,TGN_OFUT1,TGN_Fringe,TGN_UDP_Fuc,TGN_UDP,TGN_UDP_GlcNAc,TGN_;Notch_:8/;Notch_:9/;Notch_:12,TGN_Fa;Notch_:8/;Notch_:9/;Notch_:12,TGN_;Notch_:8/;Notch_:9/Fa;Notch_:12,TGN_Fa;Notch_:8/;Notch_:9/Fa;Notch_:12,TGN_;Notch_:8/;Notch_:9/GNb3Fa;Notch_:12,TGN_Fa;Notch_:8/;Notch_:9/GNb3Fa;Notch_:12,TGN_;Notch_:8/Fa;Notch_:9/;Notch_:12,TGN_Fa;Notch_:8/Fa;Notch_:9/;Notch_:12,TGN_;Notch_:8/Fa;Notch_:9/Fa;Notch_:12,TGN_Fa;Notch_:8/Fa;Notch_:9/Fa;Notch_:12,TGN_;Notch_:8/Fa;Notch_:9/GNb3Fa;Notch_:12,TGN_Fa;Notch_:8/Fa;Notch_:9/GNb3Fa;Notch_:12,TGN_;Notch_:8/GNb3Fa;Notch_:9/;Notch_:12,TGN_Fa;Notch_:8/GNb3Fa;Notch_:9/;Notch_:12,TGN_;Notch_:8/GNb3Fa;Notch_:9/Fa;Notch_:12,TGN_Fa;Notch_:8/GNb3Fa;Notch_:9/Fa;Notch_:12,TGN_;Notch_:8/GNb3Fa;Notch_:9/GNb3Fa;Notch_:12,TGN_Fa;Notch_:8/GNb3Fa;Notch_:9/GNb3Fa;Notch_:12,TGN_GNb3Fa;Notch_:8/;Notch_:9/;Notch_:12,TGN_GNb3Fa;Notch_:8/;Notch_:9/Fa;Notch_:12,TGN_GNb3Fa;Notch_:8/;Notch_:9/GNb3Fa;Notch_:12,TGN_GNb3Fa;Notch_:8/Fa;Notch_:9/;Notch_:12,TGN_GNb3Fa;Notch_:8/Fa;Notch_:9/Fa;Notch_:12,TGN_GNb3Fa;Notch_:8/Fa;Notch_:9/GNb3Fa;Notch_:12,TGN_GNb3Fa;Notch_:8/GNb3Fa;Notch_:9/;Notch_:12,TGN_GNb3Fa;Notch_:8/GNb3Fa;Notch_:9/Fa;Notch_:12,Sec_OFUT1,Sec_Fringe,Sec_UDP_Fuc,Sec_UDP,Sec_UDP_GlcNAc,Sec_;Notch_:8/;Notch_:9/;Notch_:12,Sec_Fa;Notch_:8/;Notch_:9/;Notch_:12,Sec_;Notch_:8/;Notch_:9/Fa;Notch_:12,Sec_Fa;Notch_:8/;Notch_:9/Fa;Notch_:12,Sec_;Notch_:8/;Notch_:9/GNb3Fa;Notch_:12,Sec_Fa;Notch_:8/;Notch_:9/GNb3Fa;Notch_:12,Sec_;Notch_:8/Fa;Notch_:9/;Notch_:12,Sec_Fa;Notch_:8/Fa;Notch_:9/;Notch_:12,Sec_;Notch_:8/Fa;Notch_:9/Fa;Notch_:12,Sec_Fa;Notch_:8/Fa;Notch_:9/Fa;Notch_:12,Sec_;Notch_:8/Fa;Notch_:9/GNb3Fa;Notch_:12,Sec_Fa;Notch_:8/Fa;Notch_:9/GNb3Fa;Notch_:12,Sec_;Notch_:8/GNb3Fa;Notch_:9/;Notch_:12,Sec_Fa;Notch_:8/GNb3Fa;Notch_:9/;Notch_:12,Sec_;Notch_:8/GNb3Fa;Notch_:9/Fa;Notch_:12,Sec_Fa;Notch_:8/GNb3Fa;Notch_:9/Fa;Notch_:12,Sec_;Notch_:8/GNb3Fa;Notch_:9/GNb3Fa;Notch_:12,Sec_Fa;Notch_:8/GNb3Fa;Notch_:9/GNb3Fa;Notch_:12,Sec_GNb3Fa;Notch_:8/;Notch_:9/;Notch_:12,Sec_GNb3Fa;Notch_:8/;Notch_:9/Fa;Notch_:12,Sec_GNb3Fa;Notch_:8/;Notch_:9/GNb3Fa;Notch_:12,Sec_GNb3Fa;Notch_:8/Fa;Notch_:9/;Notch_:12,Sec_GNb3Fa;Notch_:8/Fa;Notch_:9/Fa;Notch_:12,Sec_GNb3Fa;Notch_:8/Fa;Notch_:9/GNb3Fa;Notch_:12,Sec_GNb3Fa;Notch_:8/GNb3Fa;Notch_:9/;Notch_:12,Sec_GNb3Fa;Notch_:8/GNb3Fa;Notch_:9/Fa;Notch_:12
0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.1,1,1,0.926322262,1.075461622,0.998216116,0.910940809,0.022584828,0.022584828,0.000559942,0.000562103,1.39E-05,0.022584828,0.000559942,0.000559942,1.39E-05,1.39E-05,3.46E-07,0.000562103,1.39E-05,1.39E-05,3.46E-07,3.47E-07,8.67E-09,0.000562103,1.39E-05,3.47E-07,1.39E-05,3.46E-07,8.67E-09,3.47E-07,8.67E-09,1,1,0.99932786,1.000693577,0.999978563,0.016384557,0.000410395,0.000410395,1.03E-05,1.02E-05,2.55E-07,0.000410395,1.03E-05,1.03E-05,2.57E-07,2.55E-07,6.38E-09,1.02E-05,2.55E-07,2.55E-07,6.38E-09,6.31E-09,1.59E-10,1.02E-05,2.55E-07,6.31E-09,2.55E-07,6.38E-09,1.59E-10,6.31E-09,1.59E-10,1,1,0.999995969,1.000004176,0.999999855,0.000147433,3.70E-06,3.70E-06,9.30E-08,9.17E-08,2.30E-09,3.70E-06,9.30E-08,9.30E-08,2.33E-09,2.30E-09,5.78E-11,9.17E-08,2.30E-09,2.30E-09,5.78E-11,5.70E-11,1.44E-12,9.17E-08,2.30E-09,5.70E-11,2.30E-09,5.78E-11,1.44E-12,5.70E-11,1.44E-12,1,1,0.999999982,1.000000019,0.999999999,8.85E-07,2.22E-08,2.22E-08,5.59E-10,5.50E-10,1.38E-11,2.22E-08,5.59E-10,5.59E-10,1.40E-11,1.38E-11,3.48E-13,5.50E-10,1.38E-11,1.38E-11,3.48E-13,3.43E-13,8.68E-15,5.50E-10,1.38E-11,3.43E-13,1.38E-11,3.48E-13,8.68E-15,3.43E-13,8.68E-15,1,1,1,1,1,3.99E-09,1.00E-10,1.00E-10,2.53E-12,2.49E-12,6.26E-14,1.00E-10,2.53E-12,2.53E-12,6.35E-14,6.26E-14,1.57E-15,2.49E-12,6.26E-14,6.26E-14,1.57E-15,1.55E-15,3.93E-17,2.49E-12,6.26E-14,1.55E-15,6.26E-14,1.57E-15,3.93E-17,1.55E-15,3.93E-17
0.2,1,1,0.855471152,1.151327329,0.993201519,0.829561902,0.040757501,0.040757501,0.002002471,0.00202437,9.95E-05,0.040757501,0.002002471,0.002002471,9.84E-05,9.95E-05,4.89E-06,0.00202437,9.95E-05,9.95E-05,4.89E-06,4.94E-06,2.47E-07,0.00202437,9.95E-05,4.94E-06,9.95E-05,4.89E-06,2.47E-07,4.94E-06,2.47E-07,1,1,0.997326028,1.002837794,0.999836178,0.029769014,0.001495051,0.001495051,7.51E-05,7.35E-05,3.69E-06,0.001495051,7.51E-05,7.51E-05,3.77E-06,3.69E-06,1.85E-07,7.35E-05,3.69E-06,3.69E-06,1.85E-07,1.82E-07,9.27E-09,7.35E-05,3.69E-06,1.82E-07,3.69E-06,1.85E-07,9.27E-09,1.82E-07,9.27E-09,1,1,0.999967942,1.000034265,0.999997793,0.000535406,2.70E-05,2.70E-05,1.37E-06,1.33E-06,6.71E-08,2.70E-05,1.37E-06,1.37E-06,6.89E-08,6.71E-08,3.39E-09,1.33E-06,6.71E-08,6.71E-08,3.39E-09,3.29E-09,1.69E-10,1.33E-06,6.71E-08,3.29E-09,6.71E-08,3.39E-09,1.69E-10,3.29E-09,1.69E-10,1,1,0.999999712,1.000000309,0.999999979,6.42E-06,3.25E-07,3.25E-07,1.64E-08,1.60E-08,8.08E-10,3.25E-07,1.64E-08,1.64E-08,8.32E-10,8.08E-10,4.09E-11,1.60E-08,8.08E-10,8.08E-10,4.09E-11,3.97E-11,2.04E-12,1.60E-08,8.08E-10,3.97E-11,8.08E-10,4.09E-11,2.04E-12,3.97E-11,2.04E-12,1,1,0.999999998,1.000000002,1,5.82E-08,2.95E-09,2.95E-09,1.49E-10,1.45E-10,7.34E-12,2.95E-09,1.49E-10,1.49E-10,7.57E-12,7.34E-12,3.72E-13,1.45E-10,7.34E-12,7.34E-12,3.72E-13,3.61E-13,1.86E-14,1.45E-10,7.34E-12,3.61E-13,7.34E-12,3.72E-13,1.86E-14,3.61E-13,1.86E-14
0.3,1,1,0.787699912,1.22688976,0.985410328,0.755525646,0.055102588,0.055102588,0.004018785,0.004105139,0.000299399,0.055102588,0.004018785,0.004018785,0.000293101,0.000299399,2.18E-05,0.004105139,0.000299399,0.000299399,2.18E-05,2.23E-05,1.67E-06,0.004105139,0.000299399,2.23E-05,0.000299399,2.18E-05,1.67E-06,2.23E-05,1.67E-06,1,1,0.994023626,1.006505661,0.999470713,0.04049056,0.003058997,0.003058997,0.000231154,0.000224414,1.70E-05,0.003058997,0.000231154,0.000231154,1.75E-05,1.70E-05,1.28E-06,0.000224414,1.70E-05,1.70E-05,1.28E-06,1.24E-06,9.63E-08,0.000224414,1.70E-05,1.24E-06,1.70E-05,1.28E-06,9.63E-08,1.24E-06,9.63E-08,1,1,0.999892581,1.000118109,0.999989309,0.001091111,8.32E-05,8.32E-05,6.34E-06,6.09E-06,4.64E-07,8.32E-05,6.34E-06,6.34E-06,4.83E-07,4.64E-07,3.54E-08,6.09E-06,4.64E-07,4.64E-07,3.54E-08,3.40E-08,2.66E-09,6.09E-06,4.64E-07,3.40E-08,4.64E-07,3.54E-08,2.66E-09,3.40E-08,2.66E-09,1,1,0.999998552,1.000001601,0.999999847,1.96E-05,1.50E-06,1.50E-06,1.15E-07,1.10E-07,8.41E-09,1.50E-06,1.15E-07,1.15E-07,8.78E-09,8.41E-09,6.43E-10,1.10E-07,8.41E-09,8.41E-09,6.43E-10,6.16E-10,4.82E-11,1.10E-07,8.41E-09,6.16E-10,8.41E-09,6.43E-10,4.82E-11,6.16E-10,4.82E-11,1,1,0.999999984,1.000000017,0.999999998,2.68E-07,2.05E-08,2.05E-08,1.57E-09,1.50E-09,1.15E-10,2.05E-08,1.57E-09,1.57E-09,1.20E-10,1.15E-10,8.82E-12,1.50E-09,1.15E-10,1.15E-10,8.82E-12,8.43E-12,6.62E-13,1.50E-09,1.15E-10,8.43E-12,1.15E-10,8.82E-12,6.62E-13,8.43E-12,6.62E-13
0.4,1,1,0.723228031,1.301529846,0.975242123,0.688451141,0.06615344,0.06615344,0.0063567,0.006584147,0.000632672,0.06615344,0.0063567,0.0063567,0.000610817,0.000632672,6.08E-05,0.006584147,0.000632672,0.000632672,6.08E-05,6.30E-05,6.25E-06,0.006584147,0.000632672,6.30E-05,0.000632672,6.08E-05,6.25E-06,6.30E-05,6.25E-06,1,1,0.989459509,1.011743599,0.998796892,0.048872157,0.00493754,0.00493754,0.000499055,0.000481192,4.86E-05,0.00493754,0.000499055,0.000499055,5.05E-05,4.86E-05,4.92E-06,0.000481192,4.86E-05,4.86E-05,4.92E-06,4.74E-06,4.95E-07,0.000481192,4.86E-05,4.74E-06,4.86E-05,4.92E-06,4.95E-07,4.74E-06,4.95E-07,1,1,0.999747542,1.000284853,0.999967605,0.001752909,0.00017932,0.00017932,1.83E-05,1.74E-05,1.78E-06,0.00017932,1.83E-05,1.83E-05,1.88E-06,1.78E-06,1.83E-07,1.74E-05,1.78E-06,1.78E-06,1.83E-07,1.74E-07,1.83E-08,1.74E-05,1.78E-06,1.74E-07,1.78E-06,1.83E-07,1.83E-08,1.74E-07,1.83E-08,1,1,0.999995467,1.000005153,0.99999938,4.20E-05,4.32E-06,4.32E-06,4.44E-07,4.20E-07,4.32E-08,4.32E-06,4.44E-07,4.44E-07,4.56E-08,4.32E-08,4.44E-09,4.20E-07,4.32E-08,4.32E-08,4.44E-09,4.20E-09,4.46E-10,4.20E-07,4.32E-08,4.20E-09,4.32E-08,4.44E-09,4.46E-10,4.20E-09,4.46E-10,1,1,0.999999934,1.000000075,0.999999991,7.67E-07,7.90E-08,7.90E-08,8.14E-09,7.68E-09,7.92E-10,7.90E-08,8.14E-09,8.14E-09,8.38E-10,7.92E-10,8.16E-11,7.68E-09,7.92E-10,7.92E-10,8.16E-11,7.70E-11,8.19E-12,7.68E-09,7.92E-10,7.70E-11,7.92E-10,8.16E-11,8.19E-12,7.70E-11,8.19E-12
0.5,1,1,0.66223333,1.374712022,0.963054648,0.627921338,0.074396255,0.074396255,0.008814484,0.009291234,0.001100827,0.074396255,0.008814484,0.008814484,0.001044342,0.001100827,0.000130426,0.009291234,0.001100827,0.001100827,0.000130426,0.000137481,1.70E-05,0.009291234,0.001100827,0.000137481,0.001100827,0.000130426,1.70E-05,0.000137481,1.70E-05,1,1,0.983682056,1.018574443,0.997743501,0.055219825,0.006993381,0.006993381,0.000886348,0.000850166,0.000107736,0.006993381,0.000886348,0.000886348,0.000112419,0.000107736,1.37E-05,0.000850166,0.000107736,0.000107736,1.37E-05,1.31E-05,1.73E-06,0.000850166,0.000107736,1.31E-05,0.000107736,1.37E-05,1.73E-06,1.31E-05,1.73E-06,1,1,0.99951178,1.000564175,0.999924046,0.002469717,0.000318026,0.000318026,4.10E-05,3.86E-05,4.97E-06,0.000318026,4.10E-05,4.10E-05,5.28E-06,4.97E-06,6.40E-07,3.86E-05,4.97E-06,4.97E-06,6.40E-07,6.02E-07,8.07E-08,3.86E-05,4.97E-06,6.02E-07,4.97E-06,6.40E-07,8.07E-08,6.02E-07,8.07E-08,1,1,0.999989054,1.000012761,0.999998185,7.39E-05,9.58E-06,9.58E-06,1.24E-06,1.16E-06,1.51E-07,9.58E-06,1.24E-06,1.24E-06,1.61E-07,1.51E-07,1.95E-08,1.16E-06,1.51E-07,1.51E-07,1.95E-08,1.83E-08,2.46E-09,1.16E-06,1.51E-07,1.83E-08,1.51E-07,1.95E-08,2.46E-09,1.83E-08,2.46E-09,1,1,0.9999998,1.000000234,0.999999966,1.69E-06,2.20E-07,2.20E-07,2.86E-08,2.67E-08,3.47E-09,2.20E-07,2.86E-08,2.86E-08,3.71E-09,3.47E-09,4.51E-10,2.67E-08,3.47E-09,3.47E-09,4.51E-10,4.21E-10,5.69E-11,2.67E-08,3.47E-09,4.21E-10,3.47E-09,4.51E-10,5.69E-11,4.21E-10,5.69E-11
0.6,1,1,0.604845951,1.44598184,0.94917221,0.573491918,0.080271831,0.080271831,0.011235672,0.012097283,0.00169326,0.080271831,0.011235672,0.011235672,0.00157266,0.00169326,0.000237006,0.012097283,0.00169326,0.00169326,0.000237006,0.000255181,3.75E-05,0.012097283,0.00169326,0.000255181,0.00169326,0.000237006,3.75E-05,0.000255181,3.75E-05,1,1,0.976748573,1.026999885,0.996251543,0.059820176,0.009114159,0.009114159,0.001390267,0.001328813,0.000202655,0.009114159,0.001390267,0.001390267,0.000212313,0.000202655,3.09E-05,0.001328813,0.000202655,0.000202655,3.09E-05,2.95E-05,4.73E-06,0.001328813,0.000202655,2.95E-05,0.000202655,3.09E-05,4.73E-06,2.95E-05,4.73E-06,1,1,0.999165843,1.000985616,0.999848541,0.003200266,0.000498062,0.000498062,7.76E-05,7.24E-05,1.13E-05,0.000498062,7.76E-05,7.76E-05,1.21E-05,1.13E-05,1.76E-06,7.24E-05,1.13E-05,1.13E-05,1.76E-06,1.64E-06,2.68E-07,7.24E-05,1.13E-05,1.64E-06,1.13E-05,1.76E-06,2.68E-07,1.64E-06,2.68E-07,1,1,0.999977587,1.000026754,0.99999566,0.0001148,1.80E-05,1.80E-05,2.82E-06,2.62E-06,4.11E-07,1.80E-05,2.82E-06,2.82E-06,4.43E-07,4.11E-07,6.45E-08,2.62E-06,4.11E-07,4.11E-07,6.45E-08,5.97E-08,9.83E-09,2.62E-06,4.11E-07,5.97E-08,4.11E-07,6.45E-08,9.83E-09,5.97E-08,9.83E-09,1,1,0.999999509,1.00000059,0.999999901,3.16E-06,4.98E-07,4.98E-07,7.84E-08,7.24E-08,1.14E-08,4.98E-07,7.84E-08,7.84E-08,1.23E-08,1.14E-08,1.80E-09,7.24E-08,1.14E-08,1.14E-08,1.80E-09,1.66E-09,2.74E-10,7.24E-08,1.14E-08,1.66E-09,1.14E-08,1.80E-09,2.74E-10,1.66E-09,2.74E-10
0.7,1,1,0.551144738,1.514964214,0.933891047,0.524701271,0.084176263,0.084176263,0.013504147,0.014906674,0.002391433,0.084176263,0.013504147,0.013504147,0.00216643,0.002391433,0.000383651,0.014906674,0.002391433,0.002391433,0.000383651,0.000423496,7.20E-05,0.014906674,0.002391433,0.000423496,0.002391433,0.000383651,7.20E-05,0.000423496,7.20E-05,1,1,0.96872434,1.037002675,0.994272986,0.062938359,0.011210166,0.011210166,0.002000191,0.001908343,0.000340404,0.011210166,0.002000191,0.002000191,0.000357491,0.000340404,6.08E-05,0.001908343,0.000340404,0.000340404,6.08E-05,5.79E-05,1.09E-05,0.001908343,0.000340404,5.79E-05,0.000340404,6.08E-05,1.09E-05,5.79E-05,1.09E-05,1,1,0.998692123,1.001577994,0.999729882,0.003912251,0.000715431,0.000715431,0.000130921,0.00012135,2.22E-05,0.000715431,0.000130921,0.000130921,2.40E-05,2.22E-05,4.07E-06,0.00012135,2.22E-05,2.22E-05,4.07E-06,3.77E-06,7.29E-07,0.00012135,2.22E-05,3.77E-06,2.22E-05,4.07E-06,7.29E-07,3.77E-06,7.29E-07,1,1,0.999959063,1.000049964,0.999990973,0.000163478,3.02E-05,3.02E-05,5.57E-06,5.12E-06,9.46E-07,3.02E-05,5.57E-06,5.57E-06,1.03E-06,9.46E-07,1.75E-07,5.12E-06,9.46E-07,9.46E-07,1.75E-07,1.61E-07,3.13E-08,5.12E-06,9.46E-07,1.61E-07,9.46E-07,1.75E-07,3.13E-08,1.61E-07,3.13E-08,1,1,0.999998951,1.00000129,0.999999759,5.27E-06,9.77E-07,9.77E-07,1.81E-07,1.66E-07,3.08E-08,9.77E-07,1.81E-07,1.81E-07,3.36E-08,3.08E-08,5.71E-09,1.66E-07,3.08E-08,3.08E-08,5.71E-09,5.23E-09,1.03E-09,1.66E-07,3.08E-08,5.23E-09,3.08E-08,5.71E-09,1.03E-09,5.23E-09,1.03E-09
0.8,1,1,0.501156286,1.581361114,0.9174826,0.481080836,0.086461462,0.086461462,0.015539144,0.017650855,0.003172271,0.086461462,0.015539144,0.015539144,0.002792747,0.003172271,0.000570131,0.017650855,0.003172271,0.003172271,0.000570131,0.00064761,0.000124311,0.017650855,0.003172271,0.00064761,0.003172271,0.000570131,0.000124311,0.00064761,0.000124311,1,1,0.959681363,1.04854873,0.991769907,0.064816532,0.013212101,0.013212101,0.002699874,0.002575797,0.000526165,0.013212101,0.002699874,0.002699874,0.000553032,0.000526165,0.000107742,0.002575797,0.000526165,0.000526165,0.000107742,0.000102556,2.24E-05,0.002575797,0.000526165,0.000102556,0.000526165,0.000107742,2.24E-05,0.000102556,2.24E-05,1,1,0.998075069,1.002368885,0.999556046,0.004581393,0.000964192,0.000964192,0.00020312,0.000187214,3.94E-05,0.000964192,0.00020312,0.00020312,4.28E-05,3.94E-05,8.32E-06,0.000187214,3.94E-05,3.94E-05,8.32E-06,7.66E-06,1.72E-06,0.000187214,3.94E-05,7.66E-06,3.94E-05,8.32E-06,1.72E-06,7.66E-06,1.72E-06,1,1,0.999931257,1.00008569,0.999983052,0.000218371,4.65E-05,4.65E-05,9.90E-06,9.03E-06,1.92E-06,4.65E-05,9.90E-06,9.90E-06,2.11E-06,1.92E-06,4.10E-07,9.03E-06,1.92E-06,1.92E-06,4.10E-07,3.74E-07,8.49E-08,9.03E-06,1.92E-06,3.74E-07,1.92E-06,4.10E-07,8.49E-08,3.74E-07,8.49E-08,1,1,0.999997984,1.000002535,0.999999482,8.07E-06,1.73E-06,1.73E-06,3.70E-07,3.36E-07,7.19E-08,1.73E-06,3.70E-07,3.70E-07,7.92E-08,7.19E-08,1.54E-08,3.36E-07,7.19E-08,7.19E-08,1.54E-08,1.40E-08,3.19E-09,3.36E-07,7.19E-08,1.40E-08,7.19E-08,1.54E-08,3.19E-09,1.40E-08,3.19E-09
